State,OCTO Location ID,Address,Area / Sub,"Building Validation Commercial
/Residential",GNAF Units,OCTO Device,MDF Share,Latitude,Longitude,Hubsite ID,Hubsite,Cabinet Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989988,755-759 BOTANY RD ROSEBERY NSW 2018,ROSEBERY,residential,31,VDSL,Standalone Only,-33.91576453,151.2008193,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989989,78 CHANDOS ST ST LEONARDS NSW 2065,ST LEONARDS,residential,12,UBE,Standalone Only,-33.82182381,151.1989078,syd-herb,39 HERBERT ST ST LEONARDS NSW,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989991,2A ELIZABETH BAY RD ELIZABETH BAY NSW 2011,WOOLLOOMOOLOO,residential,,VDSL,Slave Only,-33.872442,151.226072,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989993,2A HOLLYWOOD AVE BONDI JUNCTION NSW 2022,BONDI JUNCTION,residential,77,VDSL,Master Only,-33.892384,151.252392,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989995,142-144 VICTORIA ST POTTS POINT NSW 2011,WOOLLOOMOOLOO,residential,26,UBE,Standalone Only,-33.872175,151.222984,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,989996,25 CONNOR ST FORTITUDE VALLEY QLD 4006,FORTITUDE VALLEY,residential,,VDSL,Standalone Only,-27.45606036,153.0377359,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989997,780 BOURKE ST REDFERN NSW 2016,REDFERN,residential,153,VDSL,Standalone Only,-33.89713,151.214911,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,1943,14 ALMA RD ST KILDA VIC 3182,ST KILDA,residential,22,UBE,Standalone Only,-37.860198,144.983702,nme-stka,External Cabinet - 598 St Kilda Rd Melbourne,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,2507,4 ELIZABETH BAY RD ELIZABETH BAY NSW 2011,WOOLLOOMOOLOO,residential,56,VDSL,Standalone Only,-33.872615,151.226378,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,8752,55 LAVENDER ST MILSONS POINT NSW 2061,MILSONS POINT,residential,123,VDSL,Standalone Only,-33.843749,151.209644,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,8897,1 SERGEANTS LANE ST LEONARDS NSW 2065,ST LEONARDS,residential,498,VDSL,Standalone Only,-33.822429,151.194681,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9588,72-76 CHANDOS ST ST LEONARDS NSW 2065,ST LEONARDS,residential,21,UBE,Standalone Only,-33.821823,151.198756,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10760,10-14 MARSDEN ST LIDCOMBE NSW 2141,LIDCOMBE,residential,21,UBE,Standalone Only,-33.865694,151.046106,syd-geos,Exernal Cabinet - Bankstown,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,13718,15 ACLAND ST ST KILDA VIC 3182,ST KILDA,residential,29,UBE,Standalone Only,-37.863205,144.974462,nme-stka,External Cabinet - 598 St Kilda Rd Melbourne,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,22424,9-19 MYRTLE ST BOTANY NSW 2019,BOTANY,residential,68,VDSL,Standalone Only,-33.94076598,151.2039516,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,23717,8 EVE ST ERSKINEVILLE NSW 2043,ERSKINEVILLE,residential,216,VDSL,Master Only,-33.9047,151.1864,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,25495,23 GEORGE ST NORTH STRATHFIELD NSW 2137,NORTH STRATHFIELD,residential,173,VDSL,Standalone Only,-33.854526,151.086022,syd-cona,External Cabinet - Liberty Grove,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,25500,27 GEORGE ST NORTH STRATHFIELD NSW 2137,NORTH STRATHFIELD,residential,632,VDSL,Standalone Only,-33.85165,151.08516,syd-cona,External Cabinet - Liberty Grove,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,35131,767-771 ANZAC PDE MAROUBRA NSW 2035,MAROUBRA,residential,43,VDSL,Standalone Only,-33.9422,151.2388,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,35914,93-97 MASON ST MAROUBRA NSW 2035,MAROUBRA,residential,31,VDSL,Standalone Only,-33.9393,151.2375,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,36402,2 BRADY ST MOSMAN NSW 2088,MOSMAN,residential,222,VDSL,Standalone Only,-33.82327,151.23971,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,45683,323 FOREST RD HURSTVILLE NSW 2220,HURSTVILLE,residential,211,VDSL,Standalone Only,-33.964187,151.093867,syd-carw,External Cabinet - Blakehurst,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,50188,27 COURTNEY ST NORTH MELBOURNE VIC 3051,NORTH MEL,residential,46,VDSL,Standalone Only,-37.802019,144.953617,nme-quee,752-756 QUEENSBERRY ST NORTH MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,61860,38-40 BRIGHTON RD BALACLAVA VIC 3183,ST KILDA EAST,residential,21,UBE,Standalone Only,-37.873358,144.9909182,nme-stka,External Cabinet - 598 St Kilda Rd Melbourne,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,73373,5 BROUGHTON RD ARTARMON NSW 2064,ARTARMON,residential,60,VDSL,Standalone Only,-33.80941892,151.1825694,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,74917,91-97 DORNOCH TCE HIGHGATE HILL QLD 4101,SOUTHBANK - QLD,residential,49,VDSL,Standalone Only,-27.487519,153.011854,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,75256,5 MANNING ST SOUTH BRISBANE QLD 4101,SOUTHBANK - QLD,residential,80,VDSL,Standalone Only,-27.475294,153.013324,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,77380,4 HAMPDEN ST PADDINGTON NSW 2021,PADDINGTON,residential,48,VDSL,Standalone Only,-33.88248996,151.2347967,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,78931,34-44 SOUTH ST EDGECLIFF NSW 2027,DARLING POINT,residential,44,VDSL,Standalone Only,-33.87801896,151.2321604,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,79692,75 BARKER ST NEW FARM QLD 4005,NEW FARM - TENERIFFE,residential,31,VDSL,Standalone Only,-27.46583059,153.0410595,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,81098,24 MACQUARIE ST TENERIFFE QLD 4005,NEW FARM - TENERIFFE,residential,32,VDSL,Standalone Only,-27.46117665,153.0496279,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,89084,50 HIGH ST TOOWONG QLD 4066,TOOWONG,residential,37,VDSL,Standalone Only,-27.48678,152.99175,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,90098,12 PATRICK LANE TOOWONG QLD 4066,TOOWONG,residential,30,VDSL,Standalone Only,-27.4809599,152.9968448,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,92182,11-21 ROSE ST CHIPPENDALE NSW 2008,CHIPPENDALE,residential,44,VDSL,Standalone Only,-33.88550373,151.1950801,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,92693,255-271 ANZAC PDE KINGSFORD NSW 2032,KINGSFORD,residential,98,VDSL,Standalone Only,-33.920364,151.226186,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,92721,333 ANZAC PDE KINGSFORD NSW 2032,KINGSFORD,residential,36,VDSL,Standalone Only,-33.9231679,151.2268143,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,92795,458 ANZAC PDE KINGSFORD NSW 2032,KINGSFORD,residential,31,VDSL,Standalone Only,-33.9220589,151.2273664,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,93190,32-42 BARKER ST KINGSFORD NSW 2032,KINGSFORD,residential,42,VDSL,Standalone Only,-33.920144,151.229037,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,95547,2-4 STRACHAN ST KINGSFORD NSW 2032,KINGSFORD,residential,32,VDSL,Standalone Only,-33.920736,151.224389,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,95566,23-25 STRACHAN ST KINGSFORD NSW 2032,KINGSFORD,residential,42,VDSL,Standalone Only,-33.9214832,151.2255521,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,96792,2A DUKE ST KENSINGTON NSW 2033,KENSINGTON - NSW,residential,40,VDSL,Standalone Only,-33.909172,151.2229599,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,133305,20 EVE ST ERSKINEVILLE NSW 2043,ERSKINEVILLE,residential,203,VDSL,Standalone Only,-33.90547,151.18611,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,143766,29 YEO ST NEUTRAL BAY NSW 2089,Neutral Bay,residential,48,VDSL,Standalone Only,-33.8320543,151.2180716,syd-walk,107 WALKER ST NORTH SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,150654,105A DARLING POINT RD DARLING POINT NSW 2027,DARLING POINT,residential,45,VDSL,Standalone Only,-33.87135595,151.2382108,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,158128,37 MONACO ST SURFERS PARADISE QLD 4217,GOLD COAST,residential,44,VDSL,Standalone Only,-28.0172614,153.4267063,bri-cann,External Cabinet - Gold Coast,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,160661,19-25 FLOOD ST BONDI NSW 2026,BONDI BEACH,residential,32,VDSL,Standalone Only,-33.8914567,151.2586741,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,160668,35-37 FLOOD ST BONDI NSW 2026,BONDI BEACH,residential,50,UBE,Standalone Only,-33.8923516,151.2584853,syd-bsar,External Cabinet - Randwick,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,161418,355-357 OLD SOUTH HEAD RD NORTH BONDI NSW 2026,BONDI BEACH,residential,81,VDSL,Standalone Only,-33.8825876,151.2700786,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,162512,14-18 FINLAYSON ST LANE COVE NSW 2066,LANE COVE,residential,85,VDSL,Standalone Only,-33.81378318,151.1671462,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,162514,3-9 FINLAYSON ST LANE COVE NSW 2066,LANE COVE,residential,56,VDSL,Standalone Only,-33.81319699,151.1683953,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,166796,232-246 RAILWAY PDE KOGARAH NSW 2217,KOGARAH,residential,34,VDSL,Standalone Only,-33.96767305,151.1291167,syd-carw,External Cabinet - Blakehurst,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,175995,2340 GOLD COAST HWY MERMAID BEACH QLD 4218,MERMAID BEACH,residential,33,UBE,Standalone Only,-28.0518187,153.4362272,bri-cann,External Cabinet - Gold Coast,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,257275,82-100 JAMES RUSE DR ROSEHILL NSW 2142,GRANVILLE,residential,115,VDSL,Slave Only,-33.8256555,151.0205895,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,523261,197-207 DUNMORE ST PENDLE HILL NSW 2145,WESTMEAD,Residential,30,VDSL,Standalone Only,-33.804925,150.9607213,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,523271,261-265 DUNMORE ST PENDLE HILL NSW 2145,WESTMEAD,residential,30,VDSL,Standalone Only,-33.803995,150.9567335,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,524074,108-112 STAPLETON ST PENDLE HILL NSW 2145,WESTMEAD,residential,30,VDSL,Standalone Only,-33.8034102,150.9562509,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989412,19 SPEED ST LIVERPOOL NSW 2170,LIVERPOOL,residential,17,UBE,Standalone Only,-33.927676,150.923245,syd-lach,External Cabinet - Liverpool,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989473,18-19 BANK ST MEADOWBANK NSW 2114,MEADOWBANK,Residential,21,UBE,Standalone Only,-33.8166,151.0891,syd-cona,External Cabinet - Liberty Grove,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989476,13-14 BANK ST MEADOWBANK NSW 2114,MEADOWBANK,residential,21,UBE,Standalone Only,-33.8173,151.089,syd-cona,External Cabinet - Liberty Grove,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989478,1-3 BANK ST MEADOWBANK NSW 2114,MEADOWBANK,residential,21,UBE,Standalone Only,-33.8192,151.0887,syd-cona,External Cabinet - Liberty Grove,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989484,46-48 MEADOW CRES MEADOWBANK NSW 2114,MEADOWBANK,residential,24,UBE,Standalone Only,-33.8163,151.0877,syd-cona,External Cabinet - Liberty Grove,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989488,56 MEADOW CRES MEADOWBANK NSW 2114,MEADOWBANK,residential,24,UBE,Standalone Only,-33.8159,151.0884,syd-cona,External Cabinet - Liberty Grove,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989497,4 BANK ST MEADOWBANK NSW 2114,MEADOWBANK,residential,36,VDSL,Standalone Only,-33.8189,151.0887,syd-cona,External Cabinet - Liberty Grove,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,989506,66-70 CONSTITUTION RD MEADOWBANK NSW 2114,MEADOWBANK,residential,48,VDSL,Standalone Only,-33.8154,151.0889,syd-cona,External Cabinet - Liberty Grove,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,387,348-354 SUSSEX ST SYDNEY NSW 2000,SYDNEY,residential,448,VDSL,Standalone Only,-33.875931,151.204816,syd-livp,133 LIVERPOOL ST SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,1119,535 FLINDERS LANE MELBOURNE VIC 3000,MELBOURNE CBD,residential,23,UBE,Standalone Only,-37.819936,144.957077,nme-coll,530 COLLINS ST MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,1126,565 FLINDERS ST MELBOURNE VIC 3000,MELBOURNE CBD,residential,230,VDSL,Standalone Only,-37.821068,144.955899,nme-flin,376 FLINDERS ST MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,5425,194-198 GOULBURN ST SURRY HILLS NSW 2010,SURRY HILLS,residential,154,VDSL,Standalone Only,-33.879172,151.213314,syd-livp,133 LIVERPOOL ST SYDNEY NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10314,75 STANLEY ST CHATSWOOD NSW 2067,CHATSWOOD,residential,46,VDSL,Standalone Only,-33.7946,151.193624,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10717,7-19 JAMES ST LIDCOMBE NSW 2141,LIDCOMBE,residential,93,VDSL,Standalone Only,-33.866178,151.046275,syd-geos,Exernal Cabinet - Bankstown,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,22407,19 LIVINGSTONE AVE BOTANY NSW 2019,BOTANY,residential,30,VDSL,Standalone Only,-33.95458183,151.2009191,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,23143,63-71 ENMORE RD NEWTOWN NSW 2042,NEWTOWN,residential,40,VDSL,Standalone Only,-33.898453,151.175534,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,23764,2 NASSAU LANE ERSKINEVILLE NSW 2043,ERSKINEVILLE,residential,50,VDSL,Slave Only,-33.904792,151.186398,syd-boty,External Cabinet - Mascot,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,35136,791-801 ANZAC PDE MAROUBRA NSW 2035,MAROUBRA,residential,57,VDSL,Standalone Only,-33.942,151.239,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,35138,805-813 ANZAC PDE MAROUBRA NSW 2035,MAROUBRA,residential,38,VDSL,Standalone Only,-33.943,151.239,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,35144,818 ANZAC PDE MAROUBRA NSW 2035,MAROUBRA,residential,54,VDSL,Standalone Only,-33.9391,151.2394,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,35792,116-132 MAROUBRA RD MAROUBRA NSW 2035,MAROUBRA,residential,304,VDSL,Standalone Only,-33.9404,151.2364,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,41649,43 CAMPBELL ST PARRAMATTA NSW 2150,PARRAMATTA,residential,24,UBE,Standalone Only,-33.819287,151.003098,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,42012,13-15 HASSALL ST PARRAMATTA NSW 2150,PARRAMATTA,residential,257,VDSL,Standalone Only,-33.818431,151.00862,syd-harr,External Cabinet - Parramatta,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,49514,29 BENDALL ST KENSINGTON VIC 3031,KENSINGTON VIC,residential,76,VDSL,Standalone Only,-37.789741,144.9238914,nme-quee,752-756 QUEENSBERRY ST NORTH MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,49743,8-32 HOWLETT ST KENSINGTON VIC 3031,KENSINGTON VIC,residential,45,VDSL,Standalone Only,-37.7897752,144.9226836,nme-quee,752-756 QUEENSBERRY ST NORTH MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,65816,18 MT ALEXANDER RD TRAVANCORE VIC 3032,MARIBYRNONG,residential,396,VDSL,Standalone Only,-37.78466,144.93829,nme-quee,752-756 QUEENSBERRY ST NORTH MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,65817,38 MT ALEXANDER RD TRAVANCORE VIC 3032,MARIBYRNONG,residential,287,VDSL,Standalone Only,-37.78466,144.93829,nme-quee,752-756 QUEENSBERRY ST NORTH MELBOURNE VIC,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,75417,20 PARADISE ST HIGHGATE HILL QLD 4101,SOUTHBANK - QLD,residential,21,UBE,Standalone Only,-27.488249,153.012219,bri-quen,344 QUEEN ST BRISBANE QLD,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,77264,80 COOK RD CENTENNIAL PARK NSW 2021,PADDINGTON,residential,57,VDSL,Standalone Only,-33.89260071,151.2295201,syd-holt,55 HOLT ST SURRY HILLS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,78533,96 WALLIS ST WOOLLAHRA NSW 2025,WOOLLAHRA,residential,31,VDSL,Standalone Only,-33.88948879,151.2406733,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,78581,3-17 DARLING POINT RD DARLING POINT NSW 2027,DARLING POINT,residential,130,VDSL,Standalone Only,-33.8778329,151.2355824,syd-kinc,2-14 KINGS CROSS RD POTTS POINT NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,79657,241 ARTHUR ST TENERIFFE QLD 4005,NEW FARM - TENERIFFE,residential,67,VDSL,Standalone Only,-27.45414554,153.0448926,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,79658,246 ARTHUR ST TENERIFFE QLD 4005,NEW FARM - TENERIFFE,residential,46,VDSL,Standalone Only,-27.45438498,153.0439525,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,81691,166 SYDNEY ST NEW FARM QLD 4005,NEW FARM - TENERIFFE,residential,57,VDSL,Standalone Only,-27.46592184,153.050133,bri-wick,100 WICKHAM ST FORTITUDE VALLEY,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,86737,37 SCHOOL ST KELVIN GROVE QLD 4059,KELVIN GROVE - RED HILL,residential,19,UBE,Standalone Only,-27.45159946,153.012573,bri-quen,344 QUEEN ST BRISBANE QLD,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,88207,21 CAMPBELL ST TOOWONG QLD 4066,TOOWONG,residential,32,UBE,Standalone Only,-27.4907192,152.9881812,bri-quen,344 QUEEN ST BRISBANE QLD,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,88540,24 DUNMORE TCE AUCHENFLOWER QLD 4066,TOOWONG,residential,81,VDSL,Standalone Only,-27.4759206,153.0015963,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,89111,26 HOLLAND ST TOOWONG QLD 4066,TOOWONG,residential,47,VDSL,Standalone Only,-27.4866414,152.9896204,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLD,90436,60 SHERWOOD RD TOOWONG QLD 4066,TOOWONG,residential,40,VDSL,Standalone Only,-27.485799,152.990088,bri-quen,344 QUEEN ST BRISBANE QLD,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,92692,243-253 ANZAC PDE KINGSFORD NSW 2032,KINGSFORD,residential,80,VDSL,Standalone Only,-33.9198042,151.2260933,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,92709,305 ANZAC PDE KINGSFORD NSW 2032,KINGSFORD,residential,47,VDSL,Standalone Only,-33.922072,151.226477,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,92784,438-448 ANZAC PDE KINGSFORD NSW 2032,KINGSFORD,residential,98,VDSL,Standalone Only,-33.9219062,151.2274789,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,94302,44-50 GARDENERS RD KINGSFORD NSW 2032,KINGSFORD,residential,45,VDSL,Standalone Only,-33.9247595,151.2259694,syd-bsar,External Cabinet - Randwick,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
